district_id,district_alt_id,division_id,division_type,address_1,address_2,address_3,address_4,is_abroad,cancelled,lat,lng,division_is_covid,election_type,total_registered_voters,total_registered_voters_men,total_registered_voters_women,election_numeric_id,total_votes,participated_ocr_traditional,participated_ocr_confidence_traditional,invalid_ballots_ocr_traditional,invalid_ballots_ocr_confidence_traditional,participated_cec,participated_men_cec,participated_women_cec,invalid_ballots_ocr_confidence_electronic,invalid_ballots_ocr_electronic,participated_ocr_confidence_electronic,participated_ocr_electronic,c_participated,c_invalid_ballots,protocols_traditional,protocols_electronic,CAND3,CAND4,CAND5,CAND6,CAND8,CAND9,CAND10,CAND12,CAND16,CAND17,CAND20,CAND21,CAND23,CAND25,CAND26,CAND27,CAND36,CAND41
09,Tbilisi - 09 ნაძალადევი,00.09.77,electronic,N142 საჯარო სკოლა,N142 საჯარო სკოლა,ზღვისუბნის დას. 3 მკრ. 2 კვარტალი,,False,False,41.77864723304455, 44.81931757547141,,proportional,2524,1064,1460,57,1509,1521.0,1.0,12.0,0.8333333333333333,1521,624,897,1.0,12.0,1.0,1521.0,1521,12.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/00238338-4918-4c31-bf6a-2d9e01689662,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/00238338-4918-4c31-bf6a-2d9e01689662,2,260,86,8,55,182,12,5,18,2,5,4,6,181,2,4,75,602
09,Tbilisi - 09 ნაძალადევი,00.09.78,electronic,N80 საბავშვო ბაღი,N80 საბავშვო ბაღი,ზღვისუბნის დას. 3 მკრ. 2 კვარტალი,,False,False,41.777832785708476, 44.8202975851246,,proportional,2374,1024,1350,57,1420,1490.0,0.8333333333333333,10.0,0.8333333333333333,1430,601,829,1.0,10.0,1.0,1430.0,1430,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/57051559-5bf9-4d36-8c0e-dd5745c070a7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/57051559-5bf9-4d36-8c0e-dd5745c070a7,2,203,96,5,40,138,20,1,17,0,2,2,3,155,1,5,95,635
09,Tbilisi - 09 ნაძალადევი,00.09.79,electronic,N142 საჯარო სკოლა,N142 საჯარო სკოლა,ზღვისუბნის დას. 3 მკრ. 2 კვარტალი,,False,False,41.77862302044936, 44.81929384031693,,proportional,2654,1122,1532,57,1480,1501.0,1.0,,,1501,608,893,1.0,20.0,1.0,1500.0,1501,20.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/34642a2b-c095-42e6-81f5-b188fb18e721,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/34642a2b-c095-42e6-81f5-b188fb18e721,2,239,89,2,32,139,20,2,16,3,4,0,2,194,2,2,106,626
09,Tbilisi - 09 ნაძალადევი,00.09.80,electronic,N59 ბაგა-ბაღი,N59 ბაგა-ბაღი,ზღვისუბნის დას. 3 მკრ. 1 კვარტალი,,False,False,41.782853049381146, 44.81394320726395,,proportional,2538,1061,1477,57,1484,1512.0,1.0,28.0,0.8333333333333333,1512,642,870,1.0,28.0,1.0,1512.0,1512,28.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cc75321a-64bd-4c47-8d14-7e8a0eb398bf,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cc75321a-64bd-4c47-8d14-7e8a0eb398bf,3,214,122,2,60,149,16,0,13,6,4,1,4,158,0,4,85,643
09,Tbilisi - 09 ნაძალადევი,00.09.81,electronic,N154 საჯარო სკოლა,N154 საჯარო სკოლა,ზღვისუბნის დას. 4 მკრ.,,False,False,41.78478994792514, 44.80935495104982,,proportional,2614,1181,1433,57,1514,1514.0,1.0,11.0,0.8333333333333333,1525,719,806,1.0,11.0,1.0,1525.0,1525,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a80a82d8-b7de-4a45-9bb2-e9d6e433cd2b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a80a82d8-b7de-4a45-9bb2-e9d6e433cd2b,2,218,114,2,66,204,16,4,14,1,1,5,2,165,1,0,79,620
10,Tbilisi - 10 გლდანი,00.10.01,electronic,# 208 საჯ. სკოლა,# 208 საჯ. სკოლა,ზაჰესი.თავისუფლების ქუჩა22,,False,False,41.82419426304837, 44.758253179762285,,proportional,1648,707,941,57,988,997.0,1.0,9.0,1.0,974,414,560,1.0,10.0,1.0,997.0,974,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/96c56987-f441-4082-a182-1c4660a1f000,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/96c56987-f441-4082-a182-1c4660a1f000,3,127,83,1,52,84,14,1,10,2,3,2,1,111,1,3,45,445
10,Tbilisi - 10 გლდანი,00.10.02,electronic,N208 საჯარო სკოლა,N208 საჯარო სკოლა,ზაჰესი.თავისუფლების ქუჩა22,,False,False,41.8240859292571, 44.7581900398075,,proportional,1609,734,875,57,895,911.0,1.0,16.0,0.8333333333333333,911,421,490,1.0,16.0,1.0,911.0,911,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cf91fac6-4621-4afa-8dc4-075432cc198a,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cf91fac6-4621-4afa-8dc4-075432cc198a,2,137,53,1,42,92,19,3,15,1,0,1,0,109,1,0,41,378
10,Tbilisi - 10 გლდანი,00.10.03,electronic,N208 საჯარო სკოლა,N208 საჯარო სკოლა,ზაჰესი თავისუფლების N22,,False,False,41.824129303076745, 44.7581472325062,,proportional,1553,676,877,57,847,856.0,0.8333333333333333,9.0,0.8333333333333333,843,364,479,1.0,9.0,1.0,856.0,843,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/836ba26f-c2e3-4df1-ae5e-bcbc183d5133,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/836ba26f-c2e3-4df1-ae5e-bcbc183d5133,0,141,72,5,43,68,18,0,6,4,6,1,1,75,1,1,32,373
10,Tbilisi - 10 გლდანი,00.10.04,electronic,48# ბ/ბაღი,48# ბ/ბაღი,ავჭალა.ჩიქვანაიას ქ #38,,False,False,41.824237872499204, 44.78170573711395,,proportional,2255,1046,1209,57,1267,1233.0,0.8333333333333333,13.0,1.0,1220,560,660,1.0,13.0,1.0,1235.0,1220,13.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/af6832c5-88bb-4948-9fcd-8be81188e1f6,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/af6832c5-88bb-4948-9fcd-8be81188e1f6,6,171,86,3,67,117,24,0,12,4,1,0,1,138,1,1,57,578
10,Tbilisi - 10 გლდანი,00.10.05,electronic,48# ბ/ბაღი,48# ბ/ბაღი,ავჭალა.ჩიქვანაიას ქ #38,,False,False,41.82421688545294, 44.78168696165085,,proportional,1542,719,823,57,889,396.0,0.8333333333333333,4.0,1.0,883,418,465,1.0,7.0,1.0,896.0,883,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e48271a6-1f4f-49b8-a328-8b6dc916e2d1,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e48271a6-1f4f-49b8-a328-8b6dc916e2d1,1,133,50,2,58,99,12,0,3,1,2,2,1,99,0,2,51,373
10,Tbilisi - 10 გლდანი,00.10.06,electronic,#118 საჯ.სკოლა,#118 საჯ.სკოლა,ავჭალა.ლიბანის ქ #22,,False,False,41.81955870582498, 44.79386411719664,,proportional,3006,1344,1662,57,1682,,,,,1703,772,931,1.0,21.0,1.0,1703.0,1703,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9598e565-2459-4aa8-bfe1-39e186c62f60,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9598e565-2459-4aa8-bfe1-39e186c62f60,5,258,117,5,86,188,41,2,18,1,3,2,0,171,2,4,70,709
10,Tbilisi - 10 გლდანი,00.10.07,electronic,#54 ბაგა–ბაღი,#54 ბაგა–ბაღი,ავჭალა.ლიბანის ქ #10,,False,False,41.81610189363096, 44.79545221723136,,proportional,2705,1191,1514,57,1460,1483.0,1.0,24.0,0.8333333333333333,1484,650,834,1.0,27.0,1.0,1483.0,1484,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7f8d8f19-06e1-4294-971b-b9e6311f076c,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7f8d8f19-06e1-4294-971b-b9e6311f076c,2,308,108,3,47,133,25,0,16,1,6,2,1,148,3,3,57,597
10,Tbilisi - 10 გლდანი,00.10.08,electronic,#119 საჯ.სკოლა,#119 საჯ.სკოლა,ავჭალა.ლიბანის შეს #12,,False,False,41.813348669011006, 44.803088307380676,,proportional,2876,1312,1564,57,1558,1575.0,1.0,17.0,1.0,1562,747,815,1.0,17.0,1.0,1575.0,1562,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6c160ae6-c2e8-4083-9970-838c39998b29,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6c160ae6-c2e8-4083-9970-838c39998b29,1,278,94,9,62,129,21,1,11,1,2,4,0,188,2,1,44,710
10,Tbilisi - 10 გლდანი,00.10.09,electronic,#45 საჯ.სკოლა,#45 საჯ.სკოლა,ავჭალა.სარაჯიშვილის ქ #25,,False,False,41.797992524170056, 44.8010246767212,,proportional,3104,1359,1745,57,1743,1598.0,1.0,15.0,1.0,1758,785,973,1.0,15.0,1.0,1758.0,1758,15.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0e99a7d7-bd1c-43d7-8dc9-27dcc7c4684d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0e99a7d7-bd1c-43d7-8dc9-27dcc7c4684d,4,256,118,4,64,176,26,1,24,4,5,2,1,184,0,5,106,763
10,Tbilisi - 10 გლდანი,00.10.10,electronic,# 16 საჯ. სკოლა,# 16 საჯ. სკოლა,ავჭალა.სარაჯიშვილის ქ #9,,False,False,41.79251043728332, 44.8012938969589,,proportional,1452,618,834,57,912,,,6.0,0.8333333333333333,917,376,541,1.0,4.0,1.0,916.0,917,4.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/81e62d41-0107-41c5-8df0-d0a2441a9715,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/81e62d41-0107-41c5-8df0-d0a2441a9715,0,159,73,3,24,103,21,0,6,2,0,2,3,103,0,1,54,358
10,Tbilisi - 10 გლდანი,00.10.11,electronic,# 16 საჯ. სკოლა,# 16 საჯ. სკოლა,ავჭალა.სარაჯიშვილის ქ #9,,False,False,41.792552432148156, 44.8012751214958,,proportional,1297,581,716,57,819,826.0,1.0,7.0,1.0,826,367,459,1.0,7.0,1.0,826.0,826,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6fc9e617-10c1-429f-800d-58c139f0efc1,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6fc9e617-10c1-429f-800d-58c139f0efc1,0,98,48,2,30,87,16,0,5,1,5,2,3,102,1,2,31,386
10,Tbilisi - 10 გლდანი,00.10.12,electronic,16 საჯარო სკოლა,16 საჯარო სკოლა,ავჭალა.სარაჯიშვილის ქ #9,,False,False,41.79237445372266, 44.80128853254087,,proportional,1320,568,752,57,734,454.0,0.8333333333333333,3.0,1.0,737,330,407,1.0,3.0,1.0,737.0,737,3.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/51da2aae-ebc5-4806-8d99-d910697e10f8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/51da2aae-ebc5-4806-8d99-d910697e10f8,2,96,53,2,25,65,12,0,5,1,1,1,0,94,1,1,40,335
10,Tbilisi - 10 გლდანი,00.10.13,electronic,მე–3 ავტობაზა,მე–3 ავტობაზა,წყალსადენის ქ#11,,False,False,41.7912349, 44.7966547,,proportional,1291,567,724,57,770,775.0,1.0,5.0,1.0,775,355,420,1.0,5.0,1.0,775.0,775,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bf48bbde-52e1-486b-b34d-511c75489607,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bf48bbde-52e1-486b-b34d-511c75489607,2,93,50,3,37,67,8,0,2,2,1,0,3,85,1,2,39,375
10,Tbilisi - 10 გლდანი,00.10.14,electronic,სკოლა ლიცეუმი ცოდნა,სკოლა ლიცეუმი ცოდნა,სარაჯიშვილის 108,,False,False,41.80362371215303, 44.79711113397673,,proportional,731,333,398,57,408,412.0,1.0,4.0,1.0,412,183,229,1.0,4.0,1.0,412.0,412,4.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c55b2a1d-c1a7-46bb-b683-f5abab360e05,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c55b2a1d-c1a7-46bb-b683-f5abab360e05,2,59,27,2,11,44,2,0,4,0,1,0,0,39,0,0,21,196
10,Tbilisi - 10 გლდანი,00.10.15,electronic,#186 ბ/ბაღი,#186 ბ/ბაღი,გლდანის ხევი,,False,False,41.814265374018284, 44.81739614907379,,proportional,2151,937,1214,57,1274,1283.0,1.0,9.0,1.0,1267,563,704,1.0,12.0,1.0,1283.0,1267,12.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/79898641-5011-4137-bd89-71759e756e12,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/79898641-5011-4137-bd89-71759e756e12,3,202,82,1,57,108,23,1,13,3,1,1,4,139,2,6,63,565
10,Tbilisi - 10 გლდანი,00.10.16,electronic,#59 საჯ.სკოლა,#59 საჯ.სკოლა,გლდანის ხევი,,False,False,41.811678515797055, 44.81464956704254,,proportional,3053,1384,1669,57,1628,1651.0,1.0,23.0,1.0,1651,748,903,1.0,23.0,1.0,1651.0,1651,23.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/71c43f2d-6f3a-4d29-9ac1-2ec171d46e4e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/71c43f2d-6f3a-4d29-9ac1-2ec171d46e4e,3,225,106,6,91,178,27,1,9,4,2,4,1,149,0,3,83,736
10,Tbilisi - 10 გლდანი,00.10.17,electronic,#185 ბ/ბაღი,#185 ბ/ბაღი,გლდანის ხევი,,False,False,41.8111947177329, 44.81761609021301,,proportional,2429,1059,1370,57,1424,1441.0,1.0,17.0,1.0,1430,594,836,1.0,17.0,1.0,1441.0,1430,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fd1f6586-ba96-4aa1-8cb6-6a28c36a13a7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fd1f6586-ba96-4aa1-8cb6-6a28c36a13a7,4,178,145,8,59,158,21,1,20,3,2,1,2,147,0,4,79,592
10,Tbilisi - 10 გლდანი,00.10.18,electronic,კულა გლდანელის საჭიდაო დარბაზი,კულა გლდანელის საჭიდაო დარბაზი,სოფ.გლდანი,,False,False,41.82434814933031, 44.828179774951955,,proportional,2296,1123,1173,57,1216,1213.0,1.0,16.0,1.0,1213,593,620,1.0,16.0,1.0,1213.0,1213,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4c8780a5-6cbf-4be2-a89e-6aa7218afe2e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4c8780a5-6cbf-4be2-a89e-6aa7218afe2e,1,158,125,2,44,137,20,0,13,1,3,0,1,107,0,1,50,553
10,Tbilisi - 10 გლდანი,00.10.19,electronic,#136 საჯ.სკოლა,#136 საჯ.სკოლა,გლდანის „ა” მ/რ,,False,False,41.79435710630699, 44.81266480265505,,proportional,2998,1218,1780,57,1671,,,,,1692,692,1000,1.0,22.0,1.0,1692.0,1692,22.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bf62003c-d225-412f-b0b7-8289599c2711,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bf62003c-d225-412f-b0b7-8289599c2711,3,265,113,8,70,191,13,1,17,1,4,2,3,219,0,8,89,664
10,Tbilisi - 10 გლდანი,00.10.20,electronic,ახმეტელის თეატრი,ახმეტელის თეატრი,გლდანის „ა” მ/რ,,False,False,41.792399371567505, 44.81286328612215,,proportional,1662,690,972,57,957,968.0,0.8333333333333333,11.0,0.8333333333333333,955,398,557,1.0,10.0,1.0,968.0,955,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e0369563-676f-4b46-aaca-20f68f22e757,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e0369563-676f-4b46-aaca-20f68f22e757,0,174,75,1,33,101,10,2,5,2,0,1,1,113,3,5,57,374
10,Tbilisi - 10 გლდანი,00.10.21,electronic,#136 საჯ.სკოლა,#136 საჯ.სკოლა,გლდანის „ა” მ/რ,,False,False,41.79468505602363, 44.81293838797457,,proportional,3234,1401,1833,57,1766,1787.0,1.0,24.0,1.0,1787,759,1028,1.0,21.0,1.0,1787.0,1787,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d04302d4-80ab-4e9c-b9ea-55434bbece09,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d04302d4-80ab-4e9c-b9ea-55434bbece09,0,325,143,9,50,192,20,0,22,4,3,0,1,252,0,9,88,648
10,Tbilisi - 10 გლდანი,00.10.22,electronic,ბიბლიოთეკა,ბიბლიოთეკა,გლდანის 2მ/რ კ24ა,,False,False,41.794491415053244, 44.81658784292221,,proportional,1511,645,866,57,898,918.0,1.0,2.0,0.8333333333333333,918,390,528,1.0,21.0,1.0,918.0,918,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/61fe655d-59af-4f92-8ae8-e10527abb479,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/61fe655d-59af-4f92-8ae8-e10527abb479,0,140,56,3,31,131,4,2,9,2,0,0,1,99,1,1,51,367
10,Tbilisi - 10 გლდანი,00.10.23,electronic,#160 საჯ.სკოლა,#160 საჯ.სკოლა,გლდანის 2მ/რ,,False,False,41.796937554609244, 44.81187599265977,,proportional,2853,1252,1601,57,1587,1612.0,0.8333333333333333,25.0,0.8333333333333333,1612,702,910,1.0,27.0,1.0,1612.0,1612,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c85b2e0e-a24f-4942-b2c4-28518ed27698,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c85b2e0e-a24f-4942-b2c4-28518ed27698,1,266,122,6,52,181,21,1,9,4,3,8,2,191,1,9,94,616
10,Tbilisi - 10 გლდანი,00.10.24,electronic,#167 საჯ.სკოლა,#167 საჯ.სკოლა,გლდანის 2მ/რ,,False,False,41.79927306587669, 44.81442945564195,,proportional,1318,590,728,57,724,735.0,1.0,,,732,328,404,1.0,11.0,1.0,735.0,732,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7aad483f-ca32-44d7-9908-10fb422b6225,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7aad483f-ca32-44d7-9908-10fb422b6225,1,120,45,1,28,103,14,1,9,1,0,2,3,81,1,1,37,276
10,Tbilisi - 10 გლდანი,00.10.25,electronic,#167 საჯ.სკოლა,#167 საჯ.სკოლა,გლდანის 2მ/რ,,False,False,41.799305058590775, 44.81446432435914,,proportional,1433,591,842,57,783,,,,,778,318,460,1.0,6.0,1.0,778.0,778,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2fa3e52d-99be-4b90-bccd-7c216bd31db8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2fa3e52d-99be-4b90-bccd-7c216bd31db8,0,126,54,6,24,83,8,0,8,4,2,0,2,92,0,2,45,327
10,Tbilisi - 10 გლდანი,00.10.26,electronic,#167 საჯ.სკოლა,#167 საჯ.სკოლა,გლდანის 2მ/რ,,False,False,41.79933705128885, 44.81446432435914,,proportional,1250,528,722,57,759,764.0,0.8333333333333333,5.0,1.0,755,323,432,1.0,5.0,1.0,764.0,755,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ff91bcec-ad73-4731-a3c7-b6c822d9aef7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ff91bcec-ad73-4731-a3c7-b6c822d9aef7,0,86,51,1,23,84,8,0,5,1,0,1,1,88,1,1,36,372
10,Tbilisi - 10 გლდანი,00.10.27,electronic,#216 ბ/ბაღი,#216 ბ/ბაღი,გლდანის 4მ/რ,,False,False,41.80125526976091, 44.82076580429915,,proportional,2596,1119,1477,57,1362,1389.0,0.8333333333333333,27.0,1.0,1389,596,793,1.0,27.0,1.0,1389.0,1389,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/47a2ab8a-8115-4580-8783-930ad8d7252b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/47a2ab8a-8115-4580-8783-930ad8d7252b,8,214,111,6,56,157,14,0,16,2,4,2,4,158,0,4,75,531
10,Tbilisi - 10 გლდანი,00.10.28,electronic,#216 ბ/ბაღი,#216 ბ/ბაღი,გლდანის 4მ/რ,,False,False,41.80125327027759, 44.820789944180284,,proportional,2554,1096,1458,57,1486,1499.0,1.0,13.0,0.8333333333333333,1499,624,875,1.0,13.0,1.0,1499.0,1499,13.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/77fd98fe-18b7-4561-8a7c-34797dffcc3d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/77fd98fe-18b7-4561-8a7c-34797dffcc3d,6,244,90,0,57,179,13,2,10,3,6,1,8,168,0,2,86,611
10,Tbilisi - 10 გლდანი,00.10.29,electronic,#200 საჯ.სკოლა,#200 საჯ.სკოლა,ლევან კბილაშვილის ქ. N2გ (ყოფ: ქერჩის ქ.#22),,False,False,41.8033289478869, 44.81458647301637,,proportional,1500,680,820,57,861,870.0,1.0,9.0,1.0,870,418,452,1.0,9.0,1.0,870.0,870,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/65ca255b-b262-446f-81c7-816335b2fef8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/65ca255b-b262-446f-81c7-816335b2fef8,1,104,46,3,42,111,11,0,4,2,1,2,1,107,1,1,58,366
10,Tbilisi - 10 გლდანი,00.10.30,electronic,#160 საჯ.სკოლა,#160 საჯ.სკოლა,გლდანის 2მ/რ,,False,False,41.79698954465617, 44.811910861376965,,proportional,3257,1466,1791,57,1632,7656.0,1.0,24.0,1.0,1636,736,900,1.0,24.0,1.0,1656.0,1636,24.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fade5011-deb4-4fde-a5b0-af27376867bf,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fade5011-deb4-4fde-a5b0-af27376867bf,3,259,132,5,53,177,19,2,25,1,5,1,2,194,0,24,82,648
10,Tbilisi - 10 გლდანი,00.10.31,electronic,#107 ბ/ბაღი,#107 ბ/ბაღი,გლდანის 6მ/რ,,False,False,41.80314890640612, 44.823211945368975,,proportional,2396,1061,1335,57,1336,1349.0,1.0,43.0,0.8333333333333333,1349,582,767,1.0,13.0,1.0,1349.0,1349,13.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ddbfcc46-e713-472f-bf52-bdb86ee562f3,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ddbfcc46-e713-472f-bf52-bdb86ee562f3,3,172,106,4,33,132,15,2,16,4,3,0,3,194,2,4,88,555
